time,seconds_elapsed,z,y,x
1714824938244368400,0.018368408203125,-0.208968329128623,0.2257693879343569,0.12802892547659575
1714824938254419200,0.028419189453125,0.013951952984929085,0.19397358909249304,0.0639789165008813
1714824938264470300,0.03847021484375,0.18262392756044862,0.1702533985480666,-0.025199670246150344
1714824938274521300,0.048521240234375,0.2941723314225673,0.05690510565713048,-0.08359698722241446
1714824938284573400,0.058573486328125,0.3464128062695265,0.04960632695108652,0.000298234027903527
1714824938294624300,0.068624267578125,0.3895633812099695,0.059975745274126524,0.09327615825897081
1714824938304675300,0.07867529296875,0.40139001260399815,0.06016162323504686,0.10791357275741174
1714824938314726400,0.088726318359375,0.2664519653260708,0.06541691341474652,0.07962227490516378
1714824938324778200,0.0987783203125,-0.0001315174251794815,0.06471081097200512,0.043580874382797626
1714824938334829300,0.108829345703125,-0.1623340037256479,0.14007117238268255,0.05375990296658128
1714824938344880400,0.11888037109375,-0.27269816623926163,0.20323650747835634,0.015421696743927895
1714824938354932200,0.12893212890625,-0.18895663771331309,0.23714476842954754,-0.06795759260719642
1714824938364983300,0.1389833984375,-0.10586159039735793,0.13047463812828064,0.01612631961563602
1714824938375034400,0.149034423828125,0.026684008786082267,-0.005145984586328267,0.06964331720443442
1714824938385085400,0.15908544921875,0.1522474939972162,-0.007494155147671699,0.002099109437409788
1714824938395137300,0.16913720703125,0.12539806551635266,0.04024769310578704,-0.0070058419077657155
1714824938405188400,0.179188232421875,0.06716098060309887,0.043164603465795516,0.006588401946984231
1714824938415239400,0.189239501953125,-0.01884673928916454,0.02611366155222058,-0.03323187779327854
1714824938425290200,0.199290283203125,-0.04061374993920326,-0.0005593874484300613,-0.09963979327306151
1714824938435342300,0.20934228515625,-0.02913198646008968,-0.008589403038471936,-0.11402650267975405
1714824938445393400,0.219393310546875,-0.08677344356775284,-0.04366700002998113,-0.06882787263570353
1714824938455444200,0.2294443359375,-0.14663842194378376,-0.09650631755292415,0.008353621521219611
1714824938465496300,0.239496337890625,-0.2076099002569914,-0.0977893431007862,0.03322911958061159
1714824938475547400,0.24954736328125,-0.2110632555812597,-0.09593100188300013,0.03166762415124103
1714824938485598200,0.25959814453125,-0.13354162448346615,-0.08694500074237585,0.11697090383488684
1714824938495649300,0.269649169921875,-0.15954992596507073,-0.07530220148265361,0.10473501578653231
1714824938505701400,0.279701416015625,-0.1934825907051563,-0.09727803257778286,0.042499454087950285
1714824938515752200,0.289752197265625,-0.1614408542782068,-0.1349016607902944,-0.000054141340032219885
1714824938525803300,0.29980322265625,-0.09137012370824814,-0.10088234068006277,-0.05486097780996933
1714824938535854300,0.309854248046875,-0.013356909701228142,-0.06376359324976802,-0.13746325490660966
1714824938545906400,0.319906494140625,-0.000025718963146209716,-0.024291414561122656,-0.1838011911788955
1714824938555957200,0.329957275390625,-0.08367430850863457,-0.015586568449437618,-0.188078740633931
1714824938566008300,0.34000830078125,-0.20980711804032323,-0.02835077295452356,-0.11517021108847111
1714824938576060400,0.350060302734375,-0.2066191356539726,-0.00387143460586667,0.010819354047626257
1714824938586111200,0.360111328125,-0.16108955662250518,-0.023615268865227697,0.07314540704125538
1714824938596162300,0.370162353515625,-0.07896423112154007,-0.053753655888885254,0.0302848280233331
1714824938606213400,0.38021337890625,0.0018926818788051604,-0.036385610850155355,-0.027875008668936788
1714824938616265200,0.39026513671875,0.04201134177744388,-0.04567936276569962,-0.051730278568807984
1714824938626316300,0.40031640625,0.12435761655271052,-0.05629676450043916,-0.06007429201146587
1714824938636367400,0.410367431640625,0.1912830348342657,-0.0754877871826291,-0.061898603095486754
1714824938646418400,0.42041845703125,0.11606091285049915,-0.056986500330269335,-0.06162694654725492
1714824938656470300,0.43047021484375,-0.06612871494591235,0.029171441687643525,-0.017447686146199702
1714824938666521300,0.440521240234375,-0.1937830349564552,0.02883417255729437,0.0014990794513374565
1714824938676572400,0.450572509765625,-0.24597265639901159,-0.03810980429425835,0.08957386967493221
1714824938686624300,0.460624267578125,-0.24534312632381913,-0.08494462070539593,0.10941309060016646
1714824938696675300,0.47067529296875,-0.22478549146354196,-0.06350932622775435,0.07079234110908582
1714824938706726400,0.480726318359375,-0.15428163017332552,-0.051753714243322604,-0.0018257541224360465
1714824938716777200,0.490777099609375,-0.04810790508687496,-0.08452332655340433,-0.05828322560992091
1714824938726829300,0.500829345703125,0.06357435428798199,-0.07942366532683372,-0.11758976638559251
1714824938736880400,0.51088037109375,0.015962708285450933,-0.04616013201996684,-0.16480046690441666
1714824938746931200,0.52093115234375,-0.10323299545943737,0.010097469513863325,-0.14915588465742766
1714824938756982300,0.530982177734375,-0.17233166612684725,0.04582198610678315,-0.08431351972762495
1714824938767034400,0.541034423828125,-0.17999767071008682,0.0357790232591331,-0.01699563152976334
1714824938777085200,0.551085205078125,-0.0795639505803585,0.00576937718167901,-0.03537844310160726
1714824938787136300,0.56113623046875,0.07888590518832206,-0.02336582414880395,-0.0755137070751749
1714824938797188400,0.571188232421875,0.17015256852209568,-0.037758945029973984,-0.10655510735316201
1714824938807239200,0.5812392578125,0.25826924339234825,-0.044886312691867346,-0.09686009942665695
1714824938817290200,0.591290283203125,0.3201642662912607,-0.0611981266759336,-0.021861319603677837
1714824938827341300,0.60134130859375,0.32894904577136036,-0.08631342484056949,0.01600276630120352
1714824938837393400,0.611393310546875,0.325641236397624,-0.07634571918621659,-0.007436926801409572
1714824938847444200,0.6214443359375,0.1820113486200571,-0.04486994607895613,0.03109276513904333
1714824938857495300,0.631495361328125,0.0381546663492918,-0.08522767543047666,0.12616316813733428
1714824938867547400,0.64154736328125,-0.01639291639626026,-0.14054901902750133,0.21130563123608007
1714824938877598200,0.65159814453125,0.005087094005942344,-0.14642024914845822,0.2430043811779469
1714824938887649300,0.661649169921875,0.08421089960336685,-0.13879136170521378,0.19004395802598445
1714824938897700400,0.671700439453125,0.14711305371820926,-0.13163359890505671,0.1393066177509725
1714824938907752200,0.681752197265625,0.15639000062942504,-0.16129063215255737,0.11627190698636695
1714824938917803300,0.69180322265625,0.16788520811200142,-0.15365341527238488,0.03202723297756165
1714824938927854300,0.701854248046875,0.048400166031718254,-0.14956336947977542,0.01847427098127082
1714824938937905400,0.711905517578125,-0.10803601182699203,-0.17871201481372118,0.07479052563346922
1714824938947957200,0.721957275390625,-0.2822159361690283,-0.1487381707020104,0.05462523282533511
1714824938958008300,0.73200830078125,-0.35812019519805904,-0.07519435719400644,0.020162644193321467
1714824938968059400,0.742059326171875,-0.4144645982325077,-0.10078662522062659,0.09985723541602491
1714824938978110200,0.752110107421875,-0.3862824598431587,-0.14547580790519712,0.1706596412613988
1714824938988162300,0.762162353515625,-0.29769816746115685,-0.11331848227456211,0.1303058756989427
1714824938998213400,0.77221337890625,-0.20303250933885572,-0.05637114491090178,-0.016141718114167453
1714824939008264200,0.78226416015625,-0.17990999242663383,-0.02288563941642642,-0.11209460303541272
1714824939018316300,0.79231640625,-0.17852175293862818,-0.03662877195626497,-0.0834351842568256
1714824939028367400,0.802367431640625,-0.1637029539912939,-0.03417158806249499,-0.032576172097213564
1714824939038418200,0.812418212890625,-0.1765256106853485,-0.039040363142639395,-0.03231417842647061
1714824939048469200,0.82246923828125,-0.2673310862481594,-0.06181085174679756,-0.007727836039382964
