time,seconds_elapsed,z,y,x
1714824774640589600,0.028589599609375,-0.46739597795307636,-0.24369791640006006,0.29389380674213167
1714824774650640400,0.038640380859375,-0.4790227028608322,-0.12520239681378006,0.49443800639659163
1714824774660692500,0.0486923828125,-0.4835504094183445,-0.03017754999026656,0.6029113136623054
1714824774670743600,0.05874365234375,-0.40008769783377646,0.022891009711287914,0.5936017796557397
1714824774680795600,0.068795654296875,-0.32842472963631153,0.05928827446661889,0.5171338223293424
1714824774690847700,0.07884765625,-0.26814298715293405,0.1168163160613738,0.46129941464364527
1714824774700898600,0.088898681640625,-0.19761632950901983,0.16798788303518666,0.41822935759350655
1714824774710950700,0.09895068359375,-0.06067103406190872,0.1997793710281141,0.3615233547050506
1714824774721001700,0.109001708984375,0.05918342585265636,0.23070419572172685,0.30679120917283
1714824774731053600,0.119053466796875,0.15991116049289703,0.2271535905680619,0.24292861252799627
1714824774741105700,0.129105712890625,0.24551205314993857,0.24205261514475568,0.22247378045506774
1714824774751156500,0.139156494140625,0.3021265052974224,0.17013643937120213,0.24549360417779534
1714824774761208600,0.14920849609375,0.3353577437698841,0.11903485062737017,0.2720143121609464
1714824774771259600,0.159259765625,0.3072586074888706,0.12259232391323893,0.23835206186007707
1714824774781311500,0.1693115234375,0.2050777514308691,0.11245212950250133,0.14949461509250103
1714824774791363600,0.179363525390625,0.1576549059987068,0.08463809377318247,0.01259999038670212
1714824774801414400,0.189414306640625,0.19070143555402755,-0.03119133014269173,-0.12243084974121302
1714824774811466500,0.199466552734375,0.3215677033483982,-0.15656583212036637,-0.15523045533075927
1714824774821518600,0.2095185546875,0.42518531421124933,-0.24287189563838762,-0.20445172848701476
1714824774831569400,0.2195693359375,0.40516251688003535,-0.3085567210080102,-0.309962678815797
1714824774841621800,0.229621826171875,0.25607319465279577,-0.3213839808119461,-0.43910157482828943
1714824774851672600,0.239672607421875,0.015276479586958885,-0.3079754870539531,-0.5607203410016373
1714824774861724700,0.249724609375,-0.19092881456911562,-0.2877777532809414,-0.5748018386503682
1714824774871776500,0.259776611328125,-0.3144762837827205,-0.26146725398236886,-0.4405261277386918
1714824774881827600,0.26982763671875,-0.2956698765039444,-0.20732757618427275,-0.24171061504036187
1714824774891879700,0.279879638671875,-0.3379945220142603,-0.19004719116268678,-0.14677293504364788
1714824774901930500,0.289930419921875,-0.3693517833083868,-0.2259096366552636,-0.17524192755036055
1714824774911982600,0.299982666015625,-0.3873229088068008,-0.24685404234342276,-0.2009171611526981
1714824774922034400,0.310034423828125,-0.3347422422200441,-0.251254889384564,-0.22892175101805476
1714824774932085500,0.32008544921875,-0.31802725426256656,-0.2147864956217818,-0.18688187726587055
1714824774942137600,0.3301376953125,-0.3621411212772131,-0.1352535703673493,-0.11986867110300808
1714824774952188400,0.3401884765625,-0.44807051523625846,-0.04678953423099592,0.019895298494026065
1714824774962240500,0.350240478515625,-0.6039110652893781,0.06924962344542146,0.13099398582726715
1714824774972292600,0.360292724609375,-0.7350345227152109,0.14293727500406092,0.14568840947626158
1714824774982343400,0.370343505859375,-0.5792050785779953,0.19355423116926102,0.14963654431384055
1714824774992395500,0.3803955078125,-0.37834172997176646,0.21249356237901373,0.25826675917431713
1714824775002447600,0.390447509765625,-0.3295698080182075,0.23953902488863094,0.3021952779510058
1714824775012498700,0.400498779296875,-0.3587164075255394,0.27135528199663383,0.30886304701082407
1714824775022550500,0.410550537109375,-0.4156254587054252,0.32570845641493795,0.3895588511653244
1714824775032601600,0.4206015625,-0.3767138365089893,0.35880375701542944,0.4869291286038235
1714824775042653400,0.4306533203125,-0.21847265505492686,0.35863201717771587,0.5067845334788784
1714824775052705500,0.44070556640625,-0.04071779483556747,0.3275598929679021,0.4349822664085775
1714824775062756600,0.450756591796875,0.11924655714929103,0.2621896317064762,0.348071679392457
1714824775072808400,0.460808349609375,0.17661211992502213,0.20536157334093003,0.2403872757484205
1714824775082859500,0.470859619140625,0.07731061869561671,0.15582714258227495,0.19511408263081684
1714824775092911400,0.480911376953125,-0.07232581602036953,0.15935034827236086,0.23726715270020066
1714824775102963500,0.49096337890625,-0.12752455615103245,0.1548585167458281,0.3329740635037422
1714824775113014500,0.5010146484375,-0.046077276042103765,0.13719704171847552,0.47097485935315486
1714824775123066600,0.511066650390625,0.02142740343213081,0.12188497022832744,0.4543530661044642
1714824775133118700,0.52111865234375,0.1384843415826559,0.10333672982854768,0.3196450647227466
1714824775143169500,0.53116943359375,0.2636187877267599,0.05834933138238266,0.08649585046907886
1714824775153221600,0.5412216796875,0.3902215528577566,-0.010457681128382683,-0.2622765976038761
1714824775163272700,0.551272705078125,0.5251648608326912,-0.09026517640734091,-0.46960291341282423
1714824775173324500,0.561324462890625,0.6542126810282468,-0.13978524984708054,-0.5316059267308563
1714824775183376600,0.571376708984375,0.7076905887156725,-0.14413694225056095,-0.5310383559759706
1714824775193427500,0.581427490234375,0.6400210740685462,-0.12584074951624497,-0.41388314508274193
1714824775203479600,0.5914794921875,0.4805202479422092,-0.09307886385489254,-0.3930318245055154
1714824775213530600,0.601530517578125,0.31310791803896426,-0.10585958110336213,-0.4057815986264497
1714824775223582500,0.61158251953125,0.20786358275711536,-0.12387357762912288,-0.4676077575402334
1714824775233634600,0.621634521484375,0.16310498809814453,-0.17209455116903408,-0.595343435691297
1714824775243685400,0.631685302734375,0.19103519755303858,-0.2104500921189785,-0.6656964172687381
