time,seconds_elapsed,z,y,x
1715440474043302000,0.019302001953125,-0.3410556631505489,-0.6833179256118833,-0.18334643314871937
1715440474053351700,0.0293515625,-0.5433779783934355,-0.48484052229411895,-0.0338212402548641
1715440474063401700,0.039401611328125,-0.7134148115813732,-0.3212533401696011,-0.019006825221702457
1715440474073451800,0.04945166015625,-0.784359986898303,-0.34405173969399183,-0.1920262909496203
1715440474083501800,0.059501708984375,-0.9088771779268979,-0.3703514253376052,-0.3325339915860444
1715440474093551600,0.069551513671875,-1.1696914296269416,-0.3514243508212268,-0.5262190460607409
1715440474103600600,0.0796005859375,-1.418540518245101,-0.3394004067568108,-0.6590150398086756
1715440474113650700,0.089650634765625,-1.5958938119262456,-0.13987937613762913,-0.5220930521719157
1715440474123700700,0.09970068359375,-1.9291314948022364,0.18376812915951013,-0.31855113200619817
1715440474133750800,0.109750732421875,-2.4117297180622814,0.48496330842357127,-0.1604658717662096
1715440474143800800,0.11980078125,-2.6310616202950476,0.7228174306988716,-0.07015884724482893
1715440474153851000,0.129850830078125,-2.531031804791093,0.7988167476002126,-0.13642996633611618
1715440474163901000,0.13990087890625,-2.099506181642413,0.6058292104030027,-0.34623087383136153
1715440474173950700,0.14995068359375,-1.4437392569094896,0.354764674225077,-0.393733835295029
1715440474183999700,0.159999755859375,-0.7205144144535064,0.15597575727272778,-0.33727333160024137
1715440474194049800,0.1700498046875,-0.10071662872433662,0.006808291775360703,-0.28913013600427656
1715440474204099600,0.180099609375,0.2046855372428894,-0.05634542594775557,-0.3008210487220436
1715440474214149600,0.190149658203125,0.42662323805987834,-0.18578060149308293,-0.3929726781968027
1715440474224200200,0.2002001953125,0.6742775639355182,-0.2763822798457928,-0.5029885021967813
1715440474234250200,0.210250244140625,0.8928507567554712,-0.36293121220897884,-0.6118854417020455
1715440474244300300,0.22030029296875,0.9536989009499549,-0.4216210823910311,-0.5259735833996907
1715440474254350300,0.230350341796875,0.8600935655355453,-0.2504481030463241,-0.3011641630712896
1715440474264399400,0.2403994140625,0.7775883008062839,-0.07999330017464235,-0.13008326419051736
1715440474274449400,0.250449462890625,0.780258981320262,0.023102314374409613,-0.05927746081165969
1715440474284499500,0.26049951171875,0.7266811203896999,0.09868994520232081,-0.1847226168727502
1715440474294549200,0.27054931640625,0.641832507404685,0.04436502876412123,-0.46486521736644204
1715440474304599300,0.280599365234375,0.5404430939853191,0.08111271439231932,-0.5812046548973768
1715440474314649300,0.2906494140625,0.4401695328533649,0.20052169556170701,-0.5193632618818432
1715440474324699400,0.300699462890625,0.3470388292133808,0.28245617466568945,-0.497016624712944
1715440474334748200,0.310748046875,0.3691501232564449,0.26705665322095157,-0.49911608121022577
1715440474344798200,0.320798095703125,0.540937599503994,0.1574408248566091,-0.5482504067353904
1715440474354848500,0.3308486328125,0.8312626078486443,-0.05942762813838198,-0.6582188479296863
1715440474364898300,0.340898193359375,1.137685349035263,-0.21502993072252718,-0.6819483908243477
1715440474374948400,0.3509482421875,1.286964056354761,-0.3071314009126276,-0.5836410151988267
1715440474384998400,0.360998291015625,1.308915191400051,-0.2778461053206585,-0.39495716654490676
1715440474395048400,0.37104833984375,1.321905021354556,-0.24228717281930148,-0.3449630458526313
1715440474405098500,0.381098388671875,1.27204588868618,-0.25814170802254227,-0.4466287919953465
1715440474415148300,0.391148193359375,1.3230553604334592,-0.3060580725926906,-0.6308258871566503
1715440474425197300,0.401197265625,1.2977315340846776,-0.3379887498605996,-0.7425687176123261
1715440474435247400,0.411247314453125,1.0449398453205823,-0.30287642861558123,-0.6783386758945882
1715440474445297200,0.421297119140625,0.8172451884120703,-0.15808151564663275,-0.537734967537783
1715440474455347200,0.43134716796875,0.6354688175916672,-0.0697123090537265,-0.4282914635330438
1715440474465397200,0.441397216796875,0.5071534033238887,-0.024829521759506312,-0.3876340205825865
1715440474475447300,0.451447265625,0.39271044706404207,0.01652711896887049,-0.45212329775840043
1715440474485497300,0.461497314453125,0.4788695581257343,-0.07845699398545548,-0.4538018984951079
1715440474495546400,0.47154638671875,0.4839993222296238,-0.09377784243710338,-0.2972145486626774
1715440474505596400,0.481596435546875,0.3471270920187235,-0.09537687513157725,-0.23414439930347725
1715440474515646200,0.491646240234375,0.163197342556715,-0.15447064993940293,-0.1973649485638365
1715440474525696300,0.5016962890625,0.0225695592045784,-0.11336792004001327,-0.11827362959706224
1715440474535746300,0.511746337890625,-0.07593933034241199,-0.14300822134842164,-0.16361116578830406
1715440474545796400,0.52179638671875,-0.08610241243839263,-0.22336017136815933,-0.2413354981176555
1715440474555846100,0.53184619140625,0.0822521667510271,-0.40165038057323543,-0.32752843838371337
1715440474565896200,0.541896240234375,0.23302257393300532,-0.5734803077230229,-0.37939799755904824
1715440474575946200,0.5519462890625,0.1771136397063732,-0.6998788189861923,-0.4171273511683568
1715440474585995500,0.56199560546875,0.004721767824888229,-0.6932136620085686,-0.4064040779063478
1715440474596045300,0.57204541015625,-0.3438321421265602,-0.5580505372704938,-0.37739020140059293
1715440474606095400,0.582095458984375,-0.7857219229012727,-0.3913935923118144,-0.3515599598996341
1715440474616145400,0.5921455078125,-1.2196627904981374,-0.28105416238065806,-0.1877813468562439
1715440474626195500,0.602195556640625,-1.531949455282092,-0.03367673548394814,0.20787235058546066
1715440474636245200,0.612245361328125,-1.6321657332688568,0.06890151326064951,0.5007723239846528
1715440474646295300,0.62229541015625,-1.5371663131475448,0.043646304301824417,0.6105388859312981
1715440474656345300,0.632345458984375,-1.4678420170307158,0.07687054677791894,0.6320413273610175
1715440474666394000,0.64239404296875,-1.6148288140207527,0.27441002992475405,0.48526046473924067
1715440474676444400,0.6524443359375,-2.26508720446527,0.6945806395128369,0.2638294348027557
1715440474686494500,0.662494384765625,-3.270323984950781,1.2768755007997155,0.08612794873844831
1715440474696544500,0.67254443359375,-4.254455433565378,1.7602905934005975,-0.1225481194453314
1715440474706594300,0.68259423828125,-4.807646949964761,2.0014695857822895,-0.3736184643095359
1715440474716644400,0.692644287109375,-4.574264310547709,1.9758216420456767,-0.549428985528089
1715440474726694400,0.7026943359375,-3.6263042455106973,1.649927892191708,-0.6227112620230764
1715440474736744400,0.712744384765625,-2.210692181932926,1.2474047839045523,-0.4421824801109731
1715440474746793200,0.722793212890625,-0.7418892109155655,0.8096478651508688,-0.19646189877688883
1715440474756843300,0.73284326171875,0.3776847273677587,0.44000520913712676,0.07276811642777174
1715440474766893300,0.742893310546875,1.1626532015532254,0.18930263813938944,0.2804953959867358
1715440474776943000,0.752943115234375,1.7028174785971641,-0.013325368352071381,0.4162205019891262
1715440474786993200,0.7629931640625,2.00260589633584,-0.05536931549117435,0.6394067415624857
1715440474797043200,0.773043212890625,2.1262398747891185,0.020028112827148288,0.8461224694587289
1715440474807093500,0.783093505859375,2.079975551742315,0.132212476505246,0.8901188475735485
