time,seconds_elapsed,z,y,x
1715440567879351000,0.03335107421875,2.5643729333788157,1.6967615395590663,3.0180837925896045
1715440567889401000,0.043401123046875,2.1704355748683213,1.7454126116119324,2.1242758812397717
1715440567899451100,0.053451171875,1.9835306089878082,1.9002981990277765,1.9118544890478253
1715440567909501400,0.06350146484375,1.6597528283745049,2.363294042325765,2.368420007037371
1715440567919551200,0.07355126953125,0.9650281042158603,2.474174776059389,2.682293210360408
1715440567929601300,0.083601318359375,0.8138765887618065,1.9090353399738669,3.013874650461972
1715440567939651300,0.0936513671875,1.020876248165965,1.1196890890955924,3.5257109509050846
1715440567949701400,0.103701416015625,1.3009738770067691,0.5710341932125389,3.917754750753939
1715440567959751200,0.113751220703125,1.9074352113008497,-0.01856266165077686,3.7564176491111514
1715440567969801200,0.12380126953125,1.868594316253066,-0.3727650988832116,3.293397109763324
1715440567979851300,0.133851318359375,0.7719803977966309,-0.28025910301283,2.843754815165698
1715440567989901300,0.1439013671875,-0.47266252017915245,-0.14488675597086548,2.2298414113000034
1715440567999951000,0.153951171875,-1.458307880488038,-0.0931460473395884,1.2854045519530772
1715440568010000100,0.164000244140625,-2.17659234393239,0.06109057464823126,0.10586926224716008
1715440568020050200,0.17405029296875,-2.480329791557789,0.38843408491909504,-0.6887202230468392
1715440568030100200,0.184100341796875,-2.413470424249768,0.28520386593863367,-0.9328425754040479
1715440568040150300,0.194150390625,-2.1176333744853735,-0.33881095296368,-1.0052676140151917
1715440568050200300,0.204200439453125,-1.3015659976810217,-0.7988355253659188,-0.9846556186191737
1715440568060250400,0.21425048828125,-0.09211538911759853,-0.8093621070120484,-1.2120971044842153
1715440568070300200,0.224300048828125,0.5821767878651619,-0.9447970709614455,-1.6653322359420357
1715440568080350200,0.23435009765625,0.8758020067989826,-0.9741728761147707,-1.9488586701877415
1715440568090400300,0.244400146484375,0.8183177860796451,-0.697705347404629,-1.8647545919597148
1715440568100450300,0.2544501953125,-0.09521978487372398,-0.265984859270975,-1.4480220487952231
1715440568110500000,0.2645,-0.8990022651225328,0.21066223703231662,-1.041384198665619
1715440568120550100,0.274550048828125,-0.9316741161465645,0.393388309792988,-0.9569172784745693
1715440568130600200,0.28460009765625,-0.4399228646159172,0.17128113416060806,-1.0450341725405305
1715440568140650200,0.294650146484375,0.6606278087675571,-0.1301031379347667,-1.124137885197997
1715440568150700000,0.304699951171875,1.9227479312449693,-0.3848161136176437,-1.2386403165601194
1715440568160749300,0.314749267578125,2.8769664721548556,-0.6435070164881647,-1.579476199480146
1715440568170799400,0.32479931640625,3.450943586951494,-1.020051122453436,-1.9867112848505377
1715440568180849400,0.334849365234375,3.719640116333961,-1.4120001566909253,-2.254590652631223
1715440568190899200,0.344899169921875,3.445814407369494,-1.4806051986224948,-2.52426713296175
1715440568200949200,0.35494921875,2.217525242823362,-1.2504321689017117,-2.588808870977163
1715440568210999300,0.364999267578125,0.5506020844280719,-0.8018561883613466,-2.416829671549797
1715440568221049300,0.37504931640625,-0.5302864416301251,-0.5223049778895452,-2.2588296053752304
1715440568231099100,0.38509912109375,-0.7404740834206343,-0.5688493599867448,-2.262878150113672
1715440568241149200,0.395149169921875,-0.021324527579545973,-0.707816918509081,-2.058888340049982
1715440568251199200,0.40519921875,0.9077268388479948,-0.9509605620272457,-1.8540167787156998
1715440568261249300,0.415249267578125,1.551455535262823,-1.168590921039134,-1.5177641319327055
1715440568271299000,0.425299072265625,1.7506641023993492,-1.2118825849507002,-1.3226000178813933
1715440568281349000,0.43534912109375,1.488250598809123,-1.02725002098158,-1.2440407142989336
1715440568291399200,0.445399169921875,1.118707092320919,-0.6316923677928745,-1.1137276964731513
1715440568301449200,0.45544921875,1.0069342320531607,-0.18676060724006965,-0.966402169048041
1715440568311498200,0.465498291015625,0.7405272749125957,0.20627123553175478,-0.7070309557631611
1715440568321547500,0.475547607421875,-0.1493675546467304,0.5008990921694785,-0.5556743461910635
1715440568331597600,0.48559765625,-1.1081681626498698,0.5483280750814825,-0.4191588204633444
1715440568341647600,0.495647705078125,-1.9752958646059036,0.20204552586181088,-0.49863249894436446
1715440568351697700,0.50569775390625,-2.7994214601814744,-0.3695695542449131,-0.9676253541674464
1715440568361747500,0.51574755859375,-2.9757179382860657,-0.9266372910231351,-1.5307190367043018
1715440568371797500,0.525797607421875,-2.7264626069545743,-1.1695021906651555,-1.6629355500638483
1715440568381847600,0.53584765625,-2.9615333455890416,-1.2715502141237258,-1.2969358536623417
1715440568391897600,0.545897705078125,-3.2303982172757384,-1.439170926080644,-0.44726146387569604
1715440568401947400,0.555947509765625,-3.4838679514318702,-1.3282374392464755,0.3874747383676469
1715440568411997400,0.56599755859375,-3.6287113066524266,-0.7284929921172559,0.8732277723968028
