time,seconds_elapsed,z,y,x
1714825125828191200,29.709191162109374,-0.4993430218338966,1.324033265554905,-0.2345483952607959
1714825125838243300,29.719243408203123,-0.3002279781997203,1.2971304994516073,-0.0598560644172131
1714825125848296000,29.7292958984375,0.0790069012194871,1.2096328332625328,0.0510729654375463
1714825125858347800,29.73934765625,0.5701777225136757,1.0851225103661415,0.0641869332283735
1714825125868398800,29.74939892578125,1.0501666400581595,0.943135421359539,0.0482893260683864
1714825125878451000,29.75945092773437,1.3799842853575943,0.7952206958696245,0.023366554801166
1714825125888502800,29.769502685546875,1.5505331597208976,0.7555196768611669,-0.0986180490098893
1714825125898553900,29.779553955078125,1.6251374420672655,0.7861085841313004,-0.3187170631576329
1714825125908605700,29.789605712890623,1.7096218979150055,0.86407591316998,-0.3924340412754565
1714825125918657800,29.79965771484375,1.81355047442317,0.9230719997569918,-0.3902534823659807
1714825125928708900,29.809708984375,1.850675213202834,0.825914963210374,-0.2938260752681642
1714825125938761000,29.819760986328124,1.964463504946232,0.7389043498858809,-0.1974983291525393
1714825125948813000,29.82981298828125,1.967474961721897,0.6193196468234062,-0.1757098007904365
1714825125958864000,29.83986376953125,1.945048610380292,0.5556077837608754,-0.2464026453141123
1714825125968916000,29.849916015625,1.831615123423934,0.4745701073661446,-0.36570074998755
1714825125978967800,29.8599677734375,1.5516817452341318,0.3389338486909866,-0.496836080514267
1714825125989020000,29.87002001953125,1.2847937265783549,0.2402903729788958,-0.5647341797528788
1714825125999071000,29.880071044921877,1.1811112337857483,0.1844207478493452,-0.599255896427296
1714825126009122800,29.89012280273437,1.1977537410289048,0.0881697202317416,-0.5796637455983087
1714825126019175000,29.9001748046875,1.332654963427782,-0.0038648587346076,-0.5507388990828768
1714825126029225700,29.91022583007813,1.29849199706316,-0.0037443010948598,-0.3337727030681446
1714825126039277800,29.92027783203125,0.4570201298892498,0.060170683324337,0.101018278552033
1714825126049330000,29.930329833984374,-0.4783189385056495,0.1930329472415149,0.5042855562699958
1714825126059381000,29.940381103515627,-1.1510282302111388,0.4315877285994589,0.6961806220553814
1714825126069433000,29.95043310546875,-1.6408569892466067,0.5750916519097984,0.6734034114494919
1714825126079485000,29.96048486328125,-1.85704299466908,0.5018615805260837,0.7084101351618767
1714825126089537000,29.970537109375,-1.7051006210982798,0.384006623865664,0.7430541630417108
1714825126099587800,29.980587890625,-1.3924305099546908,0.1814580986514687,0.7155940553165971
1714825126109640000,29.990639892578123,-1.2077917354404926,-0.1158273963555693,0.7973898566022515
1714825126119691800,30.00069189453125,-1.181882802680135,-0.4623866253584623,0.8991061638884246
1714825126129742800,30.010742919921874,-1.1650035640716552,-0.779865305827558,0.8107840295739471
1714825126139795000,30.020794921875,-0.9845184021055696,-1.0027440868869424,0.5754252677783369
1714825126149846800,30.0308466796875,-0.6338526145666837,-0.9543550267711282,0.3645006900154054
1714825126159897900,30.04089794921875,-0.4620575395345687,-0.5466045392245054,0.337017128349468
1714825126169950000,30.05094995117188,-0.5671253492057323,0.0638902883693575,0.1899037458376959
1714825126180002000,30.061001953125,-1.0911445471346377,0.6366665029436349,-0.2855250972496345
1714825126190052900,30.071052978515624,-1.7496090403884648,1.0000894807249308,-0.7290062023364007
1714825126200105000,30.08110498046875,-2.0166963810086247,1.3641329284921289,-0.8153859704114497
1714825126210156800,30.09115673828125,-1.7719325158774852,1.4822279775187372,-0.6834720932602882
1714825126220209000,30.101208984375,-1.1890092935591936,1.2831219939738512,-0.4144114798057824
1714825126230260000,30.111260009765623,-0.5865513496875763,1.0736281796663998,0.0328386589583009
1714825126240311800,30.121311767578124,-0.2706388956218957,0.8949518206879497,0.445347337350063
1714825126250364000,30.131364013671877,-0.2067430542945861,0.835958948971331,0.6893786869555711
1714825126260414700,30.141414794921875,-0.4996621707856655,0.8983376637339592,0.7193494623273611
1714825126270466800,30.151466796875,-0.9107733669370413,0.9234466782882808,0.5702317542558536
1714825126280519000,30.161518798828126,-1.2050392218619583,0.98730627925843,0.4981050775367766
1714825126290569700,30.17156982421875,-1.2922820365071297,1.034782754573971,0.4605167033007368
1714825126300622000,30.1816220703125,-0.9988029480457306,0.9818509364619852,0.4778471928080544
